drug_id	cyp1a2_sub	cyp2c19_sub	cyp2c9_sub	cyp2d6_sub	cyp2e1_sub	cyp3a4_sub
N-HYDROXYARGININE	0	0	0	0	0	1
N-METHYL,N-PROPARGYL-2-PHENYLETHYLAMINE (MPPE)	0	1	0	1	0	0
N-METHYL-2-PYRROLIDONE (NMP)	0	0	0	0	1	0
N-METHYL-3,4-METHYLENEDIOXYAMPHETAMINE (ECSTASY, MDMA; ADAM)	0	0	0	1	0	0
N-METHYL-BENZODIOXAZOLYLBUTANAMINE (S,R)- (MBDB)	0	0	0	1	0	1
N-METHYL-N-PROPARGYLAMPHETAMINE (DEPRENYL; DEP)	0	0	0	1	0	0
N-METHYL-N-PROPYLAMPHETAMINE (MPA)	0	0	0	1	0	0
N-METHYLFORMAMIDE	0	0	0	0	1	0
N-Methyl-N-(Methylbenzyl)Formamide	0	0	0	0	1	0
N-NITROSOBENZYLMETHYLAMINE (NBZMA)	0	0	0	0	1	0
N-NITROSODI-N-PROPYLAMINE (NDPA)	0	0	0	0	1	0
N-NITROSODIBUTYLAMINE (NDBA)	0	0	0	0	1	0
N-NITROSODIETHYLAMINE (NDEA; DEN; DIETHYLNITROSAMINE; N,N-NITROSODIETHYLAMINE)	0	0	0	0	1	0
N-NITROSODIMETHYLAMINE (NDMA; DMN; DIMETHYLNITROSAMINE; N,N-NITROSODIMETHYLAMINE)	0	0	0	0	1	0
N-NITROSONORNICOTINE (NNN)	0	0	0	0	1	0
N-NITROSOPYRROLIDINE (NPYR)	0	0	0	0	1	0
N-PROPYLAJMALINE	0	0	0	1	0	0
N-depropylpropafenone	1	0	0	0	0	1
N-desmethylclobazam	0	0	0	0	0	0
N-desmethyltamoxifen	0	0	0	1	0	0
N-hydroxymexiletine	0	0	0	1	0	0
N-methyl-2-pyrrolidone	0	0	0	0	0	0
N-methylformamide	0	0	0	0	0	0
NAPHTHALENE	0	0	1	0	0	0
NAPHTHO[1,2-B]FLUORANTHENE	1	0	0	0	0	0
NAPQI	1	0	0	0	1	0
NATEGLINIDE (NA)	0	0	0	1	0	0
NEFAZODONE, HYDROXY METABOLITE	0	0	0	0	0	1
NEFIRACETAM	1	0	0	0	0	1
NEVIRAPINE (NVP)	0	0	1	1	0	0
NEW	0	1	1	0	0	0
NICARDIPINE (NIC)	0	0	0	1	1	1
NICOTINE	0	0	0	0	0	1
NILUDIPINE	0	0	0	0	0	1
NITROSOMORPHOLINE (N-NITROSOMORPHOLINE)	0	0	0	0	1	0
NITROSONORNICOTINE (N`-NITROSONORNICOTINE; NNN)	0	0	0	1	0	0
NMBA	0	0	1	0	1	1
NMEA	0	0	1	1	1	1
NNAL	0	0	0	0	0	1
NNK	0	0	1	0	0	1
NN_dimethyl_M_toluamide	0	0	0	0	1	0
NO-1886 (IBROLIPIM; DIETHYL 4-[(4-BROMO-2-CYANOPHENYL) CARBAMOYL] BENZYLPHOSPHONATE; [4-(4-BROMO-2-CYANO-PHENYLCARBAMOYL) BENZYL]-PHOSPHONIC ACID DIETHYL ESTER)	0	0	0	0	0	1
NOBILETIN (NBL)	0	0	0	0	0	1
NOR-L-ALPHA-ACETYLMETHADOL (NORLAAM)	0	0	0	0	0	1
NORALFENTANIL	0	0	0	0	0	1
NORDIAZEPAM (N-DESMETHYLDIAZEPAM)	0	0	0	0	0	1
NORFLUOXETINE (NFX; SELECTIVE SEROTONIN REUPTAKE INHIBITOR (SSRI))	0	0	0	1	0	0
NORHARMAN	1	0	0	0	0	0
NORTRIPTYLINE	0	1	0	0	0	0
NORVERAPAMIL ([2,8-BIS-(3,4-DIMETHOXYPHENYL)-2-ISOPROPYL-6-AZAOCTANITRILE])	0	0	0	0	1	0
NSC 686288	1	0	0	0	0	0
N_ac_FFVC	0	0	0	0	0	1
N_ac_PCBC	0	0	0	0	0	1
N_desacetyl_indiplon	0	0	0	1	0	1
N_desmethyl_clomipramine	1	1	1	0	0	1
N_desmethyl_diltiazem	0	0	0	0	0	1
N_methyl_ethyl_formamide	0	0	0	0	1	1
N_nitrosodiamylamine	0	0	1	0	0	1
N_trifluoro_ethyl_desisopropyl_propranolol	0	0	0	1	0	0
Nabumetone	0	0	1	0	0	0
Nadolol	0	0	0	1	0	0
Naftopidil	0	0	0	0	0	1
Naldemedine	0	0	0	0	0	1
Naproxen	0	0	1	0	0	0
Nateglinide	0	0	0	0	0	1
Nebivolol	0	1	0	0	0	1
Nelfinavir	0	1	0	0	0	0
Nepetalactone	0	0	0	0	0	0
Neratinib	0	0	0	0	0	1
Netoglitazone	0	0	0	0	0	1
Netupitant	0	0	1	1	0	1
Nicergoline	0	0	0	1	0	0
Niclosamide	0	0	1	0	0	0
Nicotinamide	0	0	0	0	1	0
Nicotinamide ribotide	0	0	0	0	0	0
Nifedipine	1	0	0	1	0	0
Nilotinib	0	0	0	0	0	1
Nilutamide	0	1	0	0	0	0
Nilvadipine	0	0	0	0	1	1
Nimesulide	0	0	1	0	0	1
Nimodipine	0	0	0	0	0	1
Nintedanib	0	0	0	0	0	1
Nisoldipine	0	0	0	1	0	0
Nitrazepam	0	0	0	0	0	1
Nitrofural	0	0	0	1	0	0
Nitroglycerin	0	0	0	0	0	0
Nomegestrol	0	0	0	0	0	1
Nomegestrol acetate	0	0	0	0	0	1
Norcodeine	0	0	0	1	0	0
Nordoxepin	0	0	0	1	0	0
Norelgestromin	0	0	0	0	0	1
Norethindrone enanthate	0	0	0	0	0	1
Norethisterone	0	1	0	0	0	0
Norethynodrel	0	0	0	0	0	1
Norgestimate	0	0	1	0	0	1
Nylidrin	0	0	0	0	0	1
O(6)-BENZYL-8-OXOGUANINE	1	0	0	0	0	0
O-ANISIDINE	1	0	0	0	0	0
O-ANISIDINE (2-METHOXYANILINE)	0	0	0	0	1	0
O-Demethylencainide	0	0	0	1	0	0
O-Desmethylverapamil	0	0	0	0	0	0
O-PHENYLPHENOL (ORTHO-PHENYLPHENOL; FUNGICIDE, HYDROXYBIFENYL)	0	0	0	0	0	1
O-demethylmetoprolol	0	0	0	1	0	0
O-desmethylmethoxyphenamine	0	0	0	1	0	0
O6-BENZYLGUANINE	0	0	0	0	0	1
OCHRATOXIN A (OTA)	0	0	1	0	0	0
OCTOPAMINE (P-NORSYNEPHRINE; NOROXEDRINE)	0	0	0	1	0	0
ONAPRISTONE	0	0	0	0	0	1
ONDANSETRON	0	0	0	0	1	0
OPIPRAMOL	0	0	0	1	0	0
ORG 30659 (THE SYNTHETIC STEROIDAL HORMONE)	0	0	0	0	0	1
ORPHENADRINE (ORPH)	0	0	0	0	0	1
OXATOMIDE	0	0	0	1	0	1
OXAZOLIDINEDIONE	1	0	0	0	0	0
OXAZOLIDINEDIONE (5-{4-[3-(4-CYCLOHEXYL-2-PROPYLPHENOXY)PROPOXY]PHENYL}-1,3-OXAZOLIDINE-2,4-DIONE; OZD)	0	1	1	1	1	0
OXODIPINE	0	0	0	0	0	1
OXYBUTYNIN (DITROPAN; ALZA)	0	0	0	0	0	1
Octopamine	0	0	0	0	0	1
Odanacatib	0	0	0	0	0	1
Olaparib	0	0	0	0	0	1
Olodaterol	0	0	1	0	0	0
Omeprazole	1	0	0	0	0	0
Ondansetron	0	0	0	1	0	0
Ornidazole	0	0	0	0	0	1
Osilodrostat	0	0	0	1	0	1
Osimertinib	0	0	0	0	0	1
Ospemifene	0	1	1	0	0	1
Otilonium	0	0	0	0	0	1
Oxalate	0	0	0	0	0	0
Oxamniquine	0	0	0	1	0	0
Oxaprozin	0	0	1	0	0	0
Oxazepam	0	0	0	0	0	1
Oxcarbazepine	0	0	0	0	0	0
Oxiconazole	0	1	0	0	0	0
Oxprenolol	0	0	0	1	0	0
Oxycodone	0	0	0	1	0	1
Oxymorphone	0	0	0	1	0	1
Ozanimod	0	0	0	0	0	1
P-CHLORO-M-XYLENOL (PCMX)	0	0	0	1	1	0
P-METHOXYMETHAMPHETAMINE (PMMA)	0	0	0	1	0	0
P-NITROPHENOL (PARA-NITROPHENOL; 4-NITROPHENOL)	0	0	0	0	1	1
PARATHION (PAR; O,O-DIETHYL O-P-NITROPHENYLPHOSPHOROTHIOATE; INSECTICIDE, ORGANOPHOSPHATE)	0	1	0	0	0	1
PARECOXIB	0	0	0	0	0	1
PENTACHLOROBENZENE (BENZENES, CHLORINATED)	0	0	0	0	0	1
PENTAMIDINE (DIAMIDIN, AROMATIC)	0	1	0	0	0	0
PERAZINE	0	1	1	0	0	1
PEROSPIRONE	0	0	0	1	0	1
PERPHENAZINE (PHENOTHIAZINE)	0	0	1	0	0	1
PHENACETIN	0	1	0	0	1	1
PHENANTHRENE (PA; POLYCYCLIC AROMATIC HYDROCARBON (PAH))	0	0	1	0	1	1
PHENOBARBITAL (PB; NAPB)	0	0	1	0	1	0
PHENPROCOUMON (PPC)	0	0	1	0	0	1
PHENYLBUTAZONE (PYRAZOLONE)	0	0	1	0	0	0
PHENYLDIAZENE	0	0	0	0	1	0
PHENYTOIN (PHT; HYDANTOIN)	0	0	0	0	0	1
PHENYTOIN, C3'- HYDROXYL METABOLITE	0	1	0	0	0	0
PHOSPHATIDYLCHOLINE (LECITHIN)	0	0	0	0	1	0
PIGMENT YELLOW 74	1	0	0	0	0	0
PIMOBENDAN	1	0	0	0	0	0
PIMOBENDAN (4, 5-DIHYDRO-6-(2-(4-METHOXYPHENYL)-1H-BENZIMIDAZOL-5-YL)-5-METHYL-3( 2-H )-PYRIDAZINONE)	0	0	0	0	0	1
PINACIDIL	0	0	0	0	0	1
PINOLINE (6-METHOXY-1,2,3,4-TETRAHYDRO-BETA-CARBOLINE)	0	0	0	1	0	0
PITAVASTATIN	0	0	1	0	0	0
PMAMC	1	0	0	1	0	0
PRANIDIPINE (DEHYDROGENATED), HANTZSCH PYRIDINE ESTER	0	0	0	0	0	1
PRAVASTATIN	0	0	0	0	0	1
PRAZIQUANTEL	1	0	0	0	0	0
PRAZIQUANTEL (PZQ)	0	1	0	0	0	1
PREDNISONE	0	0	0	0	0	1
PREGNENOLONE (P5; PREG)	0	0	0	1	0	1
PRIMAQUINE	1	0	0	0	0	1
PROGESTERONE	0	0	0	1	0	0
PROGUANIL (PG; CHLOROGUANIDE)	0	0	1	0	0	0
PROMAZINE	0	1	0	0	0	0
PROPAFENONE	0	0	0	0	0	1
PROSTAGLANDIN H2 (PGH2; PROSTAGLANDIN CYCLIC ENDOPEROXIDE)	0	0	0	0	0	1
PULEGONE	1	0	0	0	0	0
PULEGONE (A MONOTERPENE CONSTITUENT OF PENNYROYAL OIL)	0	1	0	0	1	0
PYRANTEL	0	0	0	1	0	0
PYRENE	1	0	0	0	0	0
PYRIDINE (PY)	0	0	0	0	1	0
PYRIDINIUM ANALOG	0	0	0	0	0	1
Paclitaxel	0	0	1	0	0	0
Palbociclib	0	0	0	0	0	1
Paliperidone	0	0	0	1	0	0
Palonosetron	1	0	0	0	0	1
Panobinostat	0	0	0	0	0	1
Pantoprazole	0	1	0	0	0	1
Paramethadione	0	0	1	0	1	1
Paramethasone	0	0	0	0	0	1
Paraoxon	1	0	0	0	1	1
Parathion	0	0	0	1	0	0
Parecoxib	0	0	1	0	0	0
Paricalcitol	0	0	0	0	0	1
Paritaprevir	0	0	0	0	0	1
Paroxetine	1	1	0	0	0	1
Pazopanib	1	0	0	0	0	1
PbTx-2	0	0	0	0	0	0
Peldesine	1	0	0	0	0	0
Pemetrexed	0	0	0	0	0	0
Pemigatinib	0	0	0	0	0	1
Penbutolol	0	0	0	1	0	0
Penciclovir	1	0	0	0	0	0
Penfluridol	0	0	0	0	0	1
Pentamidine	0	0	0	1	0	0
Pentifylline	1	0	0	0	0	0
Pentobarbital	0	1	0	0	0	0
Pentoxifylline	1	0	0	0	0	0
Pentoxyverine	0	0	0	1	0	1
Perampanel	1	0	0	0	0	1
Perazine	0	0	0	1	1	0
Pergolide	0	0	0	0	0	1
Perhexiline	0	0	0	0	0	1
Permethrin	0	0	0	0	0	1
Perphenazine	0	1	0	0	0	0
Pexidartinib	0	0	0	0	0	1
Phenacetin	0	0	1	1	0	0
Phenelzine	0	1	0	0	0	1
Phenformin	0	0	0	1	0	0
Phenobarbital	0	0	0	0	0	0
Phenobarbitone	0	1	0	0	0	0
Phenoxybenzamine	0	0	0	0	0	1
Phensuximide	0	1	0	0	0	0
Phentermine	0	0	0	0	0	1
Phenylephrine	0	0	0	0	0	0
Phenytoin	0	1	0	1	1	0
Phloretin xylosyl-galactoside	0	0	0	0	0	0
Phytenal	0	0	0	0	0	0
Phytosulfokine alpha	0	0	0	0	0	0
Pimavanserin	0	0	0	1	0	1
Pimecrolimus	0	0	0	0	0	1
Pimozide	0	0	0	0	0	0
Pinaverium	0	0	0	0	0	1
Pindolol	0	0	0	1	0	0
Pioglitazone	0	0	1	0	0	1
Piperacillin	0	0	0	0	0	0
Piperaquine	0	1	1	0	0	1
Piperazine	0	0	0	1	0	0
Pipotiazine	0	1	0	1	0	1
Piroxicam	0	0	1	0	0	0
Pitolisant	0	0	0	1	0	1
Podophyllotoxin	0	0	0	0	0	1
Pomalidomide	1	0	0	0	0	1
Ponatinib	0	0	0	1	0	1
Posaconazole	0	0	0	0	0	1
Practolol	0	0	0	1	0	0
Pramipexole	0	0	0	0	0	0
Pranlukast	0	0	0	0	0	1
Pravastatin	0	0	0	0	0	0
Prazepam	0	0	0	0	0	1
Prednicarbate	0	0	0	0	0	1
Prednisolone	0	0	0	0	0	1
Prednisolone acetate	0	0	0	0	0	1
Prednylidene	0	0	0	0	0	1
Pregnane	0	0	0	0	0	0
Prenylamine	0	0	0	0	0	1
Pretomanid	0	0	0	0	0	1
Primidone	0	1	1	0	1	0
Procainamide	0	0	0	1	0	0
Procarbazine	1	0	0	0	0	0
Prochlorperazine	0	0	0	1	0	1
Progesterone	0	1	1	0	0	0
Proguani	0	1	0	0	0	0
Promazine	0	0	1	0	0	1
Promegestone	0	0	0	0	0	1
Propacetamol	1	0	1	1	1	1
Propafenone	0	0	0	0	0	0
Propentofylline	1	0	0	0	0	0
Propiverine	0	0	0	0	0	1
Propofol	0	0	0	0	0	0
Propranolol	0	1	0	0	0	0
Propylthiouracil	0	0	0	0	0	0
Proxyphylline	1	0	0	0	0	0
Prucalopride	0	0	0	0	0	1
Pyrazinamide	1	0	0	0	0	1
Pyridostigmine	0	0	0	0	0	0
QUAZEPAM	0	1	0	0	0	1
QUINIDINE	0	0	0	0	1	0
Quingestanol	0	0	0	0	0	1
Quinine	0	1	1	0	0	0
Quinupristin mesylate	0	0	0	0	0	0
R-(-)-apomorphine	0	0	0	0	0	1
R-ETODOLAC	0	0	1	0	0	0
R-Warfarin	1	1	0	0	0	0
R-venlafaxine	0	0	0	1	0	0
RABEPRAZOLE (LY307640)	0	0	0	0	0	1
RABEPRAZOLE-THIOETHER	0	1	0	0	0	1
RANOLAZINE	0	0	0	0	0	1
RASAGILINE	1	0	0	0	0	0
REBAMIPIDE	0	0	0	0	0	1
REBOXETINE	0	0	0	0	0	1
RED-DOLASETRON	0	0	0	0	0	1
REPAGLINIDE (PRANDIN)	0	0	0	0	0	1
RESIQUIMOD	0	0	0	0	0	1
RHP+	1	0	0	0	0	0
RIFABUTIN, 25-O-DESACETYL (LM565)	0	0	0	0	0	1
RITONAVIR (ABT-538)	0	0	0	1	0	0
ROFECOXIB	1	0	0	0	0	0
ROPINIROLE	0	0	0	0	0	1
ROPIVACAINE	0	0	0	1	0	1
ROTENONE	0	1	0	0	0	0
ROXITHROMYCIN, DECLADINOSYL METABOLITE (ANTIBIOTIC, MACROLIDE)	0	0	0	0	0	1
RPR 106541 (THE STEROID DERIVATIVE; AN AIRWAY-SELECTIVE STEROID; 20R-16ALPHA,17ALPHA-[BUTYLIDENEBIS(OXY)]-6AL PHA, 9ALPHA-DIFLUORO-11BETA-HYDROXY-17BETA-(METHYLTHIO)ANDROST A-4-EN-3-ONE)	0	0	0	0	0	1
RPR_127025	0	0	0	0	0	1
RUPATADINE	0	0	0	0	0	1
RUTAECARPINE (QUINAZOLINOCARBOLINE ALKALOIDS ISOLATED FROM A TRADITIONAL CHINESE MEDICINE, EVODIA RUTAECARPA)	0	0	1	0	0	0
RWJ-51204 (5-(ETHOXYMETHYL)-7-FLUORO-N-(2-FLUOROPHENYL)-1,2,3,5-TETRAHYDRO-3OXO-PYRIDO[1,2-A]BENZIMIDAZOLE-4-CARBOXAMIDE)	0	0	0	0	0	1
RWJ-53050 (A PYRIDO[1,2-]BENZIMIDAZOLE (PBI) ANALOG)	0	0	0	0	0	1
R_95913	0	0	1	1	0	1
Ramelteon	0	1	1	0	0	1
Ranitidine	1	1	0	0	0	0
Ranolazine	0	0	0	1	0	0
Regorafenib	0	0	0	0	0	1
Regurin	0	0	0	0	0	0
Remdesivir	0	0	0	1	0	1
Remoxipride	0	0	0	1	0	0
Repinotan	0	0	0	1	0	0
Retapamulin	0	0	0	0	0	1
Retinol (vit A)	0	0	0	0	1	1
Revefenacin	0	0	0	1	0	0
Ribociclib	0	0	0	0	0	1
Rifampicin	0	1	1	0	1	1
Rifapentine	0	0	0	0	0	1
Rifaximin	0	0	0	0	0	1
Rilpivirine	0	1	0	0	0	0
Rimegepant	0	0	1	0	0	1
Rimexolone	0	0	0	0	0	1
Rimonabant	0	0	0	0	0	1
Riociguat	0	0	0	0	0	1
Risedronate	0	0	0	0	0	0
Rivastigmine	0	0	0	0	0	0
Rivoglitazone	0	0	0	0	0	1
Rofecoxib	0	0	1	0	0	1
Roflumilast	0	0	0	0	0	1
Rolapitant	0	0	0	0	0	1
Romidepsin	0	1	0	0	0	0
Ropinirole	1	0	0	0	0	0
Rosiglitazone	0	0	1	0	0	1
Rosuvastatin	0	1	1	0	0	0
Rotigotine	0	0	0	1	0	1
Rucaparib	0	0	0	1	0	1
Rufinamide	0	0	0	0	0	1
Rupatadine	0	1	1	1	0	0
Ruxolitinib	0	0	0	0	0	1
S 16020	1	0	0	0	0	0
S-MEPHENYTOIN	0	0	1	0	0	0
S-METHYL N,N-DIETHYLTHIOLCARBAMATE (DETC-ME)	0	0	1	1	1	1
S-adenosyl-L-methionine	0	0	0	0	0	0
S-adenosylhomocysteine	0	0	0	0	1	0
S-mephenytoin	0	1	0	0	0	0
SABELUZOLE	0	0	0	1	0	0
SAFROLE (A NATURAL PLANT CONSTITUENT; A METHYLENEDIOXY PHENYL COMPOUND, FOUND IN SASSAFRAS OIL AND CERTAIN OTHER ESSENTIAL OILS)	0	0	0	0	1	0
SALICYLATE (2-HYDROXY-BENZOIC ACID)	0	0	0	0	1	1
SAQUINAVIR (SQV)	0	0	0	1	0	0
SB-T-1214	0	0	0	0	0	1
SB-T-1216	0	0	0	0	0	1
SCH 351125 (ANCRIVIROC)	0	0	1	0	0	1
SDZ 208-911 (THE ERGOT ALKALOID)	0	0	0	0	0	1
SELEGILINE (DEPRENYL)	0	0	1	0	0	1
SENECIONINE (THE PYRROLIZIDINE ALKALOID; SN)	0	0	0	0	0	1
SERATRODAST (ABT-001, AA-2414)	0	1	1	0	0	1
SERTINDOLE	0	0	0	1	0	0
SERTRALINE	0	0	0	0	0	1
SEVOFLURANE	0	0	0	0	0	1
SILDENAFIL (VIAGRA)	0	1	1	1	0	0
SIMVASTATIN HYDROXY ACID (SVA)	0	0	0	0	0	1
SM(d18:0/16:0)	0	0	0	0	0	0
SM(d18:1/23:0)	0	0	0	0	0	0
SNI-2011 (((+/-)-CIS-2-METHYLSPIRO [1,3-OXATHIOLANE-5,3`-QUINUCLIDINE] MONOHYDROCHLORIDE HEMIHYDRATE, CEVIMELINE HYDROCHLORIDE HYDRATE))	0	0	0	0	0	1
STYRENE (VINYL BENZENE)	0	0	0	0	1	0
SUFENTANIL	0	0	0	0	0	1
SULFADIAZINE (SULFONAMIDE)	0	0	1	0	1	1
SULFAMETHOXAZOLE	0	0	0	0	0	1
SULFINPYRAZONE (ANTURANE; SPZ)	0	0	0	0	0	1
SULFINPYRAZONE SULFIDE (SPZS)	0	0	0	0	0	1
Safinamide	0	0	0	0	0	1
Salbutamol	0	0	0	0	0	0
Saxagliptin	0	0	0	0	0	1
Segesterone acetate	0	0	0	0	0	1
Seletracetam	0	0	0	0	0	1
Selexipag	0	0	0	0	0	1
Selinexor	0	0	0	0	0	1
Selpercatinib	0	0	0	0	0	1
Selumetinib	1	1	1	0	1	1
Sertraline	0	0	1	1	1	0
Silodosin	0	0	0	0	0	1
Simeprevir	0	0	0	0	0	1
Simvastatin	0	0	0	1	0	0
Siponimod	0	0	1	0	0	1
Sitaxentan	0	0	1	0	0	0
Solifenacin	0	0	0	1	0	1
Sonidegib	0	0	0	0	0	1
Sorafenib	1	0	0	0	0	0
Sotalol	0	0	0	0	0	0
Spiramycin	0	0	0	0	0	1
Squamoxinone C	0	0	0	0	0	0
St. John's Wort	0	1	0	0	0	0
Stiripentol	1	0	0	0	0	0
Sulfafurazole	0	0	0	0	0	0
Sulfamethizole	0	0	1	0	0	0
Sulfamethoxazole	0	0	0	0	0	0
Sulfaquinoxaline	0	0	0	0	0	1
Sulfinpyrazon	0	0	0	0	0	0
Sulfonylurea	0	0	1	0	0	0
Sulindac	0	0	1	0	0	1
Sumiki's acid	0	0	0	0	0	0
Suvorexant	0	1	0	0	0	1
TAMARIXETIN (DIETARY FLAVONOID)	0	0	1	0	0	0
TAME	0	0	0	0	1	0
TAMOXIFEN (TAM)	0	0	0	0	1	0
TAMOXIFEN, 3-OH (ANTIESTROGEN, NONSTEROIDAL; DROLOXIFENE)	0	0	0	0	0	1
TAMOXIFEN, 4-OH (ANTIESTROGEN, NONSTEROIDAL)	0	0	0	0	0	1
TANDOSPIRONE	0	0	0	1	0	1
TANGERETIN (DIETARY FLAVONOID)	0	0	0	1	0	1
TARGRETIN (LGD1069; BEXAROTENE)	0	0	1	0	0	1
TASOSARTAN	0	0	0	0	0	1
TAUROCHENODEOXYCHOLIC ACID (BILE ACID)	0	0	0	0	0	1
TAUROMUSTINE	0	1	0	1	0	1
TAXANES (SB-T-1102)	0	0	0	0	0	1
TEGAFUR	0	0	0	0	1	0
TEMAZEPAM	0	1	1	0	0	1
TENOXICAM	0	0	1	0	0	0
TENTOXIN	0	0	0	0	0	1
TERBINAFINE	0	1	0	0	0	1
TERFENADINE	0	0	0	1	0	0
TERGITOL NP-10	0	0	1	0	0	0
TERGURIDE (ERGOT DERIVATIVE)	0	0	0	1	0	1
TERRITREM A (TRA)	0	0	1	1	0	0
TESTOSTERONE (STEROID 6BETA-OH)	0	1	1	0	0	0
TETRAHYDROCANNABINOL THC, 7ALPHA-HYDROXY-DELTA8- (NATURAL COMPOUND, MARIJUANA (CANNABIS) CONSTITUENT)	0	0	1	0	0	1
TETRAHYDROCANNABINOL THC, DELTA1- (DELTA9-)	0	0	0	0	0	1
THEOBROMINE (3,7-DIMETHYLXANTHINE; TB)	0	0	0	0	1	0
THEOPHYLLINE	0	0	0	0	0	1
THIAMYLAL (S)- AND (R)- (THIOBARBITURATE)	0	0	0	0	0	1
THIAMYLAL ENANTIOMERS (THIAMYLAL (S)- AND (R)-)	0	0	1	0	0	0
THIOCORALINE	0	0	1	0	0	1
THIOTEPA (TRIETHYLENETHIOPHOSPHORAMIDE)	0	0	0	0	0	1
TIAGABINE (NIPECOTIC ACID DERIVATIVE)	0	0	0	0	0	1
TIENILIC ACID (TA; TICRYNAFEN; 2-ARYLOXO-THIOPHENE)	0	0	1	0	0	0
TIRILAZAD (TIRILAZAD MESYLATE; FREEDOX)	0	0	0	0	0	1
TOLPERISONE (1-(4-METHYL-PHENYL)-2-METHYL-3-(1-PIPERIDINO)-1-PROPANONE-HYDROCHLORIDE)	0	0	0	1	0	0
TOLTERODINE	0	1	1	0	0	1
TOPOTECAN	0	0	0	0	0	1
TR-14035	0	0	1	0	0	0
TRANS-1,2-DIHYDRO-1,2-DIHYDROXY-6-AMINOCHRYSENE	0	0	0	0	0	1
TRANS-1,2-DIHYDRO-1,2-DIHYDROXY-6-NITROCHRYSENE	0	0	0	0	0	1
TRANS-RESVERATROL	1	0	0	0	0	0
TRIAZOLEDIONE, NEFAZODONE METABOLITE	0	0	0	0	0	1
TRIBUTYLTIN (ORGANOMETALLIC)	0	1	1	0	0	1
TRICHLOROETHYLENE	1	0	0	0	0	0
TRICHLOROETHYLENE (TCE; TRI)	0	0	0	0	1	1
TRIFLUPERIDOL (BUTYROPHENONE)	0	0	0	1	0	0
TRIMETHADIONE (TMO)	0	0	1	0	1	1
TRIMETHOPRIM	0	0	1	0	0	1
TRIPHENYLTIN	0	1	1	0	0	1
TRIS(2,3-DIBROMOPROPYL) PHOSPHATE	0	0	0	0	0	1
TROFOSFAMIDE	0	0	0	0	0	1
TROGLITAZONE (TGZ)	0	0	1	0	0	1
TROLEANDOMYCIN (TAO; TRIACETOYLOLEANDOMYCIN)	0	0	0	0	0	1
TROPISETRON	0	0	0	0	0	1
TRYPTAMINE (TA)	0	0	0	1	0	0
TSU-68	1	0	0	0	0	0
Tacrine	0	0	0	1	0	0
Tafenoquine	0	0	0	1	0	0
Talinolol	0	0	0	1	0	1
Tamoxifen	0	0	1	0	0	0
Tamsulosin	0	0	0	1	0	0
Tapentadol	0	1	1	1	0	0
Tasimelteon	0	0	0	0	0	1
Tazemetostat	0	0	0	0	0	1
Telmisartan	0	0	0	0	0	0
Temafloxacin	1	0	0	0	0	0
Temozolomide	0	0	0	0	0	0
Tenapanor	0	0	0	0	0	1
Tenofovir	0	0	0	0	0	1
Tenofovir alafenamide	0	0	0	0	0	1
Terbutaline	0	1	0	0	0	1
Terfenadine	0	0	0	0	0	0
Terodiline	0	0	0	0	0	1
Tertatolol	0	0	0	1	0	0
Tesmilifene	0	0	0	1	0	1
Testosterone cypionate	0	1	1	0	0	1
Testosterone enanthate	0	1	1	0	0	1
Testosterone propionate	0	0	0	0	0	1
Testosterone undecanoate	0	1	1	0	0	1
Tetracycline	0	0	0	0	0	1
Tetrahydrocannabinol	0	0	1	0	0	0
Tetrahydropalmatine	0	0	0	0	0	1
Tetrandrine	0	0	0	0	0	1
Tezacaftor	0	0	0	0	0	1
Thebacon	0	0	0	1	0	0
Theodrenaline	1	0	0	0	0	0
Thiamylal	0	0	0	0	0	0
Thiopental	0	1	0	0	0	0
Thioridazine	0	1	0	0	0	0
Thiothixene	1	0	0	0	0	0
Thiram	0	0	0	0	1	0
Tianeptine	0	0	0	0	0	1
Timolol	0	1	0	0	0	0
Tinidazole	0	0	0	0	0	1
Tiotropium	0	0	0	1	0	1
Tipranavir	0	1	0	0	0	0
Tirapazamine	0	0	0	0	1	0
Tizanidine	1	0	0	0	0	0
Tocainide	1	0	0	0	0	0
Tofacitinib	0	1	0	0	0	1
Tolazamide	0	0	1	0	0	0
Tolfenamic acid	0	0	0	0	0	1
Tolrestatin	0	0	1	0	0	1
Tolterodine	0	0	0	1	0	0
Torsemide	0	0	1	0	0	0
Tranilast	0	0	1	0	0	1
Trazodone	0	0	0	1	0	0
Treprostinil	0	0	1	0	0	0
Triamcinolone	0	0	0	0	0	1
Triclabendazole	1	1	1	1	0	1
Trifarotene	0	0	1	0	0	1
Trifluoperazine	1	0	0	0	0	0
Trilostane	0	0	0	0	0	1
Trimebutine	0	0	0	0	0	1
Trimeprazine	0	0	0	1	0	1
Trimethoprim	1	0	0	0	0	0
Trimethyl-[6-(prop-2-enylamino)hexyl]azanium	0	0	0	0	0	0
Trimipramine	0	1	1	0	0	0
Tropisetron	0	0	0	1	0	0
Trp-P-2	1	0	0	0	0	0
U0126	1	0	0	0	0	0
UNII-8W199O5S7f	0	0	0	0	0	0
UNII-9BZN2JVQ2E	0	0	0	0	0	0
UROPORPHYRINOGEN	1	0	0	0	1	1
URSODEOXYCHOLIC ACID (THE SECONDARY BILE ACID; UDCA)	0	0	0	0	0	1
